host_id,AGG_COUNT,host_total_listings_count,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,bedrooms,accommodates
"72510311","1","1","1","1","0","1","4"
"72542533","1","1","1","1","0","3","4"
"725879","14","196","14","5","14","15","37"
"7259150","5","45","5","5","5","10","27"
"7262932","2","4","2","2","0","4","14"
"72653871","1","1","1","0","0","1","2"
"7276248","1","1","1","1","0","1","4"
"7280596","1","1","1","0","0","1","2"
"72847441","5","15","5","1","5","5","12"
"72868933","1","1","1","1","0","1","3"
"7287618","2","4","2","2","0","2","6"
"72877228","1","2","1","0","0","1","2"
"72907397","1","2","1","0","0","1","2"
"72926246","1","1","1","1","0","0","2"
"73023705","1","1","1","1","0","0","2"
"73061353","1","4","1","1","1","1","4"
"73102262","1","1","1","1","0","2","6"
"7314394","1","2","1","1","0","1","2"
"7317080","2","4","2","0","0","2","3"
"73172998","2","2","2","0","0","2","4"
"731736","1","3","1","1","1","3","8"
"73193076","1","1","1","1","0","2","6"
"7322569","1","0","1","1","0","4","10"
"7326773","1","1","1","1","0","3","6"
"73300246","1","1","1","1","0","2","3"
"7334813","1","1","1","0","0","1","2"
"7334974","1","1","1","1","0","0","3"
"7347622","1","2","1","1","0","1","4"
"734784","5","20","4","0","5","4","9"
"73514309","1","1","1","0","0","1","2"
"73520295","1","1","1","1","0","1","4"
"73536128","1","2","1","1","0","1","2"
"73562613","1","1","1","1","0","1","2"
"73573309","1","0","1","1","0","3","6"
"7358884","1","1","1","1","0","1","3"
"7362285","1","1","1","1","0","2","4"
"7370974","1","1","1","1","0","2","4"
"73746938","2","4","2","2","0","2","7"
"7375345","1","2","1","1","0","1","2"
"7375354","1","1","1","1","0","4","8"
"7376980","1","1","1","1","0","2","6"
"73787747","2","4","2","2","0","2","6"
"7390525","1","1","1","1","0","1","2"
"73926343","1","1","1","1","0","1","3"
"73978253","1","1","1","0","0","1","1"
"7398481","1","0","1","1","0","2","2"
"73996915","1","2","1","1","0","2","6"
"74285140","2","6","2","2","2","2","6"
"7429422","1","1","1","1","0","2","4"
"74297427","2","6","0","1","2","2","6"
"7430177","1","1","1","1","0","1","2"
"7439057","31","1085","31","30","31","43","127"
"7448377","1","1","1","1","0","1","3"
"74501331","2","4","2","2","0","5","12"
"745107","3","9","3","0","3","3","5"
"74570559","1","1","1","0","0","1","1"
"7457385","1","1","1","0","0","1","2"
"74593644","2","4","2","2","0","2","7"
"74746404","6","24","6","4","6","7","20"
"74773907","2","6","2","0","2","3","5"
"7480174","10","110","10","10","10","21","48"
"74802916","1","1","1","1","0","1","3"
"7494287","1","1","1","0","0","1","1"
"74947991","1","3","1","1","1","2","6"
"7497146","1","2","1","1","0","2","6"
"74988225","1","1","1","1","0","2","4"
"7505748","1","2","1","1","0","2","4"
"75076697","1","1","1","0","0","1","1"
"75144548","1","6","1","1","1","3","5"
"75148953","1","1","1","1","0","2","4"
"75165067","1","0","1","1","0","1","3"
"753741","1","10","1","1","1","0","2"
"75580122","2","2","2","2","0","3","10"
"7562963","1","2","1","1","0","1","2"
"7566295","1","2","1","1","0","1","3"
"7569800","1","1","1","1","0","1","4"
"75756554","1","2","1","1","0","1","2"
"75780354","1","1","1","1","0","1","2"
"75797735","1","1","1","1","0","1","2"
"758005","3","3","3","0","0","3","6"
"75850373","1","1","1","1","0","1","2"
"75879877","1","1","1","0","0","1","2"
"7589058","1","1","1","1","0","1","4"
"75898726","1","2","1","1","0","1","1"
"7590259","1","2","1","1","0","2","4"
"7592122","1","1","1","1","0","2","4"
"75922347","1","1","1","1","0","2","5"
"75983449","1","0","1","1","0","1","4"
"75989768","2","4","2","2","0","2","4"
"76161100","1","1","1","1","0","2","4"
"7618275","1","1","1","0","0","1","3"
"76196922","2","4","2","2","0","3","10"
"76265731","1","1","1","1","0","1","2"
"762706","6","48","6","1","6","10","26"
"76289006","1","1","1","1","0","2","6"
"76374059","6","36","6","4","6","6","12"
"7638341","1","2","1","1","0","2","6"
"76402307","1","1","1","1","0","1","4"
"76553775","1","1","1","0","0","1","2"
"76556384","47","3008","47","42","47","81","223"
"76572850","5","20","5","5","5","5","14"
"76602171","1","1","1","1","0","1","3"
"76611454","3","3","3","3","0","8","18"
"7671574","1","1","1","1","0","1","2"
"7672622","1","5","1","1","1","1","4"
"7677642","2","2","2","1","0","2","4"
"76778817","1","1","1","1","0","1","4"
"7678068","1","2","1","1","0","2","6"
"768323","4","24","4","4","4","4","10"
"76875052","1","0","1","1","0","2","4"
"76955661","1","1","1","0","0","1","2"
"76957518","1","8","1","1","1","1","2"
"76957624","1","1","1","1","0","3","7"
"7700443","1","5","1","1","1","1","4"
"77050848","1","1","1","1","0","2","4"
"77105721","1","1","1","1","0","1","3"
"77234178","1","1","1","1","0","2","4"
"77287997","1","1","1","1","0","1","2"
"77351159","2","4","2","2","0","2","7"
"77444723","1","1","1","0","0","1","2"
"77477242","1","1","1","1","0","1","4"
"774842","1","3","1","0","1","1","2"
"7752437","1","1","1","1","0","1","4"
"7754686","2","4","2","2","0","4","12"
"77642873","1","1","1","1","0","1","3"
"77648610","3","12","3","2","3","5","11"
"77717973","1","8","1","1","1","3","6"
"77759100","1","1","1","1","0","1","2"
"7779445","1","1","1","0","0","1","2"
"7783685","4","16","4","0","4","4","9"
"77851597","1","1","1","1","0","3","6"
"7794118","1","1","1","1","0","2","6"
"7807944","1","1","1","1","0","1","4"
"78083023","2","0","2","2","0","2","6"
"78149672","1","2","1","1","0","2","4"
"7820779","1","1","1","1","0","1","3"
"78212466","1","1","1","1","0","1","2"
"7828695","1","1","1","1","0","1","2"
"7829536","2","4","0","2","0","3","9"
"78297490","1","1","1","1","0","2","4"
"7833043","1","1","1","1","0","2","5"
"7848931","1","1","1","1","0","2","4"
"7855880","6","246","6","6","6","6","12"
"78572120","1","1","1","1","0","4","8"
"7860171","1","3","1","1","1","2","4"
"78619999","1","1","1","0","0","1","1"
"78628425","1","1","1","1","0","1","2"
"78630289","1","1","1","1","0","1","4"
"7878792","3","12","2","0","3","4","6"
"78846212","1","1","1","1","0","1","2"
"7906880","1","4","1","1","1","1","4"
"7908028","1","2","1","1","0","1","2"
"79106844","1","1","1","1","0","3","5"
"7930693","1","1","1","1","0","1","4"
"7936902","1","1","1","1","0","1","2"
"7936918","1","0","1","1","0","1","2"
"79511280","1","1","1","1","0","1","7"
"79617218","2","4","2","2","0","3","12"
"79650929","1","0","1","1","0","2","4"
"7969875","1","1","1","1","0","1","3"
"79781221","1","1","1","1","0","1","4"
"79835658","1","1","1","1","0","2","5"
"80019040","2","4","2","0","0","2","6"
"8002067","1","0","1","1","0","1","2"
"80027276","2","4","2","2","0","3","6"
"80174055","1","1","1","0","0","3","2"
"8019239","1","1","1","1","0","2","3"
"80353942","1","1","1","1","0","2","4"
"804468","2","6","2","2","2","3","8"
"8045148","2","4","2","0","0","2","4"
"8049723","3","9","3","3","3","4","9"
"80688683","1","0","1","1","0","2","4"
"8069666","1","1","1","0","0","1","2"
"80699884","1","1","1","1","0","2","4"
"80755320","1","1","1","1","0","2","4"
"80755585","1","1","1","1","0","1","4"
"80837583","1","1","1","0","0","1","2"
"80855370","1","1","1","1","0","4","9"
"8099609","8","80","8","8","8","10","21"
"81057599","2","0","2","2","0","3","8"
"81105438","1","1","1","1","0","3","7"
"81140229","1","1","1","1","0","1","4"
"81218007","1","1","1","1","0","2","4"
"8124626","1","1","1","0","0","1","1"
"81475672","1","1","1","1","0","1","2"
"81625981","2","12","2","2","2","2","8"
"81675607","3","9","3","3","3","4","9"
"81728619","1","1","1","0","0","1","3"
"81769572","1","1","1","1","0","2","5"
"81825683","1","1","1","1","0","1","2"
"81867132","1","1","1","0","0","1","2"
"8192244","1","1","1","0","0","1","2"
"8200103","1","2","1","1","0","2","4"
"8202754","1","1","1","1","0","2","4"
"8204522","10","70","10","10","10","5","27"
"82073435","1","2","1","1","0","2","4"
"82075094","2","4","2","0","0","2","4"
"82122383","5","25","5","0","5","5","37"
"82242838","1","1","1","0","0","1","1"
"82245667","1","1","1","1","0","2","5"
"82249957","2","4","2","2","0","3","11"
"8228447","3","33","3","3","3","7","14"
"823078","1","1","1","1","0","1","2"
"82434529","2","8","2","0","2","2","3"
"82462436","1","1","1","0","0","1","2"
"82464","1","9","1","1","1","2","7"
"82485075","4","16","4","4","4","12","25"
"82590894","2","4","2","2","0","3","12"
"8263812","7","70","7","7","7","13","33"
"82674827","2","4","2","2","0","3","5"
"8272782","1","1","1","1","0","2","5"
"82769604","1","1","1","1","0","4","5"
"82840605","2","4","2","2","0","2","4"
"8297815","3","12","3","3","3","3","8"
"82987425","1","1","0","1","0","2","3"
"8302466","1","3","0","1","1","1","2"
"8318955","1","5","1","1","1","3","6"
"83249804","1","1","1","0","0","1","1"
"83264476","1","1","1","1","0","3","5"
"833421","1","1","1","1","0","2","4"
"8339475","1","1","0","0","0","1","2"
"8343063","2","6","2","2","2","4","12"
"83588581","1","0","1","0","0","1","2"
"83600826","1","1","1","1","0","3","7"
"8362224","4","52","4","3","4","10","18"
"838022","1","1","1","1","0","1","2"
"83880632","1","1","1","1","0","2","4"
"83930701","1","1","1","1","0","2","4"
"83968503","1","1","1","1","0","1","5"
"83978576","1","1","1","1","0","2","6"
"8403983","2","2","2","0","0","2","2"
"8406931","2","8","2","0","2","2","4"
"84079156","1","1","1","1","0","2","4"
"84080610","1","1","1","1","0","2","6"
"84283242","1","1","1","0","0","1","2"
"84301746","1","1","1","1","0","0","2"
"8439218","2","6","2","2","2","4","11"
"8485223","1","1","1","1","0","1","4"
"84873565","1","1","1","0","0","2","2"
"84877825","1","1","1","1","0","1","3"
"8512301","2","6","2","2","2","2","4"
"85208134","2","20","2","2","2","3","6"
"85274285","1","1","1","1","0","1","4"
"8537173","1","1","1","1","0","1","4"
"8548714","3","9","3","3","3","6","16"
"85518055","1","1","1","0","0","1","2"
"85525232","1","0","1","1","0","1","2"
"85651151","1","1","1","1","0","1","2"
"85757539","6","36","6","6","6","15","35"
"8580421","1","1","1","1","0","1","4"
"8581575","1","1","1","1","0","1","3"
"85912145","2","4","2","2","0","4","14"
"8601751","2","4","2","0","0","2","4"
"86064272","3","9","3","3","3","6","12"
"8609352","1","1","1","1","0","1","2"
"8609411","1","0","1","1","0","1","2"
"8622948","1","2","1","1","0","2","5"
"8627044","1","1","1","0","0","1","2"
"86358826","2","4","2","0","0","2","4"
"86365222","3","27","3","2","3","3","11"
"86384580","1","0","1","1","0","1","4"
"86460586","1","1","1","1","0","1","2"
"86471814","1","1","1","0","0","1","2"
"86481812","1","1","1","1","0","2","6"
"8652137","1","1","1","0","0","1","2"
"86561919","4","16","4","4","4","8","16"
"8658107","2","4","2","2","0","3","7"
"866134","1","3","1","1","1","1","4"
"8664497","1","0","1","1","0","1","4"
"86689048","4","16","4","4","4","6","16"
"86811284","2","4","2","2","0","1","4"
"86864668","1","1","1","0","0","1","1"
"86880231","1","0","1","0","0","1","2"
"87003811","1","0","1","1","0","2","4"
"87009209","1","1","1","1","0","3","5"
"87043081","1","1","1","1","0","1","2"
"8705563","1","2","1","1","0","2","4"
"87076658","1","2","1","1","0","2","5"
"8711101","1","1","1","1","0","2","4"
"87231790","1","1","1","0","0","1","2"
"8734464","1","1","1","1","0","2","4"
"87413115","1","1","1","1","0","2","8"
"87421248","1","1","1","1","0","1","4"
"87445548","1","1","1","1","0","1","4"
"8747683","1","1","0","1","0","2","4"
"87477050","1","1","1","1","0","1","2"
"8748606","1","1","1","1","0","1","4"
"8765144","1","0","1","1","0","1","4"
"8770886","3","9","3","0","3","2","9"
"87784579","1","1","1","1","0","1","3"
"87827838","2","4","2","2","0","2","6"
"8788362","1","1","1","1","0","1","5"
"87909245","1","0","1","1","0","2","4"
"87909336","1","1","1","1","0","1","2"
"87910319","3","0","3","0","0","3","6"
"88136028","1","1","1","1","0","1","4"
"8821841","1","1","1","1","0","3","6"
"88301093","1","1","1","1","0","1","4"
"88449139","1","2","1","1","0","1","2"
"88450876","1","1","1","0","0","2","4"
"8846138","4","252","4","4","4","6","16"
"8848073","1","1","1","0","0","1","2"
"8854268","3","12","3","3","3","1","6"
"8867891","2","6","2","2","2","1","4"
"88720339","1","1","1","1","0","1","2"
"8883715","1","1","1","1","0","2","3"
"88868884","1","1","1","1","0","1","3"
"88875170","2","4","2","2","0","2","6"
"88904129","1","1","1","0","0","1","3"
"88922072","10","170","1","10","10","16","46"
"88968278","1","1","1","1","0","2","6"
"8908604","3","12","3","3","3","3","8"
"8912896","1","11","1","1","1","1","4"
"89277071","2","6","2","2","2","5","13"
"89368877","1","1","1","1","0","1","4"
"8943355","1","1","1","1","0","2","6"
"89449829","1","1","1","1","0","2","4"
"8947203","1","1","1","0","0","1","2"
"8949038","1","1","1","0","0","1","2"
"89546402","1","1","1","0","0","1","2"
"8965254","1","1","1","1","0","1","3"
"89659393","1","5","1","0","1","1","2"
"8966009","2","10","2","2","2","2","6"
"8982009","1","2","1","1","0","3","6"
"8988162","1","0","1","1","0","2","6"
"8993344","2","4","2","2","0","3","6"
"90002741","1","1","1","1","0","1","3"
"9013219","1","0","1","1","0","1","3"
"90172347","1","1","1","1","0","2","4"
"90173855","1","1","1","0","0","1","2"
"9026358","1","1","1","1","0","1","2"
"902997","4","0","0","0","0","5","12"
"90364788","6","42","6","6","6","11","27"
"90433295","4","4","4","0","0","4","8"
"90439548","2","2","2","2","0","5","10"
"90459004","1","1","1","1","0","2","6"
"90801462","1","1","0","1","0","2","5"
"90998988","1","0","1","0","0","1","2"
"91000551","1","1","1","0","0","1","2"
"9100742","1","3","1","0","1","1","2"
"91225046","1","1","1","1","0","2","3"
"9124113","1","0","1","1","0","1","2"
"91265930","1","1","1","0","0","1","2"
"9128224","1","1","1","1","0","1","4"
"9128898","2","6","1","1","2","2","7"
"9137092","8","120","8","2","8","10","20"
"91426405","1","0","1","1","0","3","6"
"914650","2","4","2","2","0","2","8"
"9161233","1","3","1","1","1","1","5"
"91634911","1","2","1","1","0","1","2"
"9164915","1","2","1","1","0","0","4"
"91698484","1","1","1","1","0","1","4"
"91761450","1","1","1","1","0","1","3"
"9180924","1","1","0","1","0","1","6"
"9191348","2","4","2","2","0","2","8"
"9192313","5","5","5","2","0","8","31"
"91974483","1","1","1","1","0","1","2"
"92003013","1","1","1","0","0","1","2"
"9204975","2","8","2","2","2","4","10"
"9205411","2","4","2","2","0","0","6"
"9209562","1","2","1","0","0","1","3"
"9210063","1","1","1","0","0","1","2"
"92115289","1","1","1","1","0","1","4"
"92119719","1","1","1","1","0","2","3"
"92134420","2","2","2","2","0","3","10"
"9221765","2","6","2","0","2","2","2"
"92221017","1","1","1","1","0","2","6"
"92288914","20","460","17","20","20","24","73"
"92372","1","1","0","1","0","1","4"
"9243656","1","0","1","1","0","1","4"
"9254697","2","4","2","2","0","4","8"
"9267484","1","1","1","1","0","2","4"
"92766208","1","1","1","1","0","2","6"
"9281785","1","0","1","0","0","1","1"
"92843821","1","1","1","1","0","2","4"
"9288345","11","132","11","11","11","45","144"
"928907","1","3","1","1","1","2","4"
"92915479","1","2","1","1","0","1","3"
"92917679","1","1","1","1","0","2","5"
"92933030","1","3","1","1","1","2","4"
"9301837","1","1","1","1","0","2","3"
"9304196","2","4","2","0","0","2","2"
"93113459","2","10","2","2","2","5","12"
"93129763","1","1","1","1","0","0","2"
"9315419","1","1","1","1","0","1","4"
"93162928","1","0","1","1","0","2","4"
"9317803","1","3","1","1","1","2","3"
"93277165","1","1","1","0","0","1","2"
"93548217","1","0","1","1","0","1","2"
"93615282","1","1","1","0","0","1","2"
"9362473","1","1","1","1","0","3","6"
"93787415","1","1","1","1","0","1","4"
"93787953","1","1","1","1","0","1","2"
"93791569","9","171","9","9","9","12","36"
"9382739","2","8","2","0","2","2","4"
"939139","1","1","1","1","0","1","4"
"93973029","1","0","1","0","0","1","2"
"94018159","1","1","1","1","0","3","6"
"9406362","1","1","1","0","0","1","3"
"94091985","1","1","1","0","0","1","1"
"9438733","1","1","1","1","0","1","2"
"9439653","2","18","2","2","2","2","6"
"94435094","1","1","1","1","0","1","2"
"9445732","1","2","1","1","0","1","2"
"9467590","2","4","2","2","0","4","8"
"94737286","1","1","1","1","0","2","4"
"94758288","1","1","1","1","0","1","4"
"94774975","4","12","4","2","4","4","11"
"94792613","2","4","2","2","0","2","8"
"94916127","1","2","1","0","0","1","4"
"94961099","1","1","1","1","0","1","2"
"94968067","1","1","1","0","0","1","2"
"9498704","1","1","1","0","0","1","2"
"95086152","1","1","1","1","0","1","6"
"95100872","13","156","13","10","13","11","44"
"95319956","2","4","2","2","0","2","6"
"95402145","1","1","1","1","0","1","5"
"95552526","1","8","1","1","1","1","3"
"95555673","1","1","1","1","0","2","5"
"95568295","1","1","1","0","0","1","2"
"9559679","1","1","1","1","0","1","2"
"9560321","1","1","1","1","0","2","3"
"95648719","1","1","1","0","0","1","4"
"956926","1","2","1","1","0","2","3"
"95700230","1","0","1","0","0","1","2"
"9572906","1","0","1","1","0","2","6"
"95814086","1","1","1","1","0","2","4"
"95827070","2","2","2","2","0","3","7"
"9589459","1","1","1","0","0","1","2"
"9590168","1","1","1","1","0","1","2"
"959500","1","2","1","1","0","0","2"
"9599042","3","12","0","3","3","13","23"
"96000092","5","30","5","3","5","3","11"
"9609965","1","1","1","1","0","2","3"
"96122546","92","25576","92","83","92","126","361"
"96146905","1","2","0","1","0","2","4"
"9617017","1","2","1","1","0","1","4"
"9631802","3","30","3","1","3","4","10"
"9641979","6","60","6","6","6","10","29"
"96441165","1","1","1","1","0","1","4"
"9646176","1","1","1","1","0","1","4"
"96465122","1","0","1","1","0","2","5"
"96514403","3","9","3","3","3","4","10"
"96516239","1","1","1","1","0","1","4"
"9661617","1","1","1","1","0","2","4"
"9665593","1","1","1","0","0","1","2"
"967465","1","1","1","1","0","2","4"
"96798166","1","1","1","1","0","0","4"
"96849538","2","4","2","2","0","2","4"
"96905","3","9","3","2","3","3","8"
"96944317","1","1","1","0","0","1","2"
"969697","1","2","1","0","0","1","2"
"96978452","1","1","1","0","0","1","2"
"9700697","1","1","1","1","0","1","2"
"97118290","1","6","1","1","1","1","4"
"97152135","1","1","1","1","0","2","4"
"97217593","1","0","1","1","0","1","2"
