CODREG,REGIONE,CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,SEZ2011,NSEZ,ACE,CODLOC,CODASC,P1,A46,A47,PF1,E3,E27
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060829","60829","14","10002","1","6","4","0","5","2","8"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060830","60830","24","10002","2","907","59","316","399","49","404"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060831","60831","44","10002","4","127","11","39","55","4","82"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060832","60832","44","10002","4","130","8","46","61","23","56"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060833","60833","14","10002","1","10","4","0","9","3","13"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060834","60834","42","10002","4","70","8","19","29","5","32"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060835","60835","21","10002","2","309","20","120","151","25","155"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060836","60836","12","10002","1","45","3","17","22","7","37"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060837","60837","14","10002","1","14","5","3","10","3","15"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060838","60838","14","10002","1","71","14","21","42","2","70"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060839","60839","14","10002","1","35","5","6","18","2","8"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060840","60840","14","10002","1","29","6","7","13","4","14"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060841","60841","21","10002","2","185","18","57","88","41","107"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060842","60842","14","10002","1","151","30","42","81","23","105"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060843","60843","21","10002","2","232","18","106","130","17","146"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060844","60844","14","10002","1","25","5","8","19","5","30"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060845","60845","44","10002","4","147","10","45","65","24","70"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060846","60846","14","10002","1","71","4","37","44","10","60"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060847","60847","44","10002","4","472","43","186","259","60","267"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060848","60848","14","10002","1","11","1","1","5","1","5"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060849","60849","44","10002","4","132","13","51","69","9","101"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060850","60850","21","10002","2","216","15","59","83","24","77"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060851","60851","14","10002","1","89","15","37","57","18","63"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060852","60852","24","10002","2","66","1","22","26","11","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060853","60853","42","10002","4","114","10","28","40","21","42"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060854","60854","24","10002","2","32","0","9","10","6","9"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060855","60855","14","10002","1","68","8","24","37","5","46"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060856","60856","42","10002","4","117","3","44","51","13","51"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060857","60857","14","10002","1","2","0","1","1","2","7"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060858","60858","14","10002","1","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060859","60859","25","10002","2","311","38","100","151","39","203"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060860","60860","44","10002","4","184","14","71","93","8","120"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060861","60861","12","10002","1","227","30","69","113","24","113"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060862","60862","44","10002","4","69","13","19","35","5","32"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060863","60863","21","10002","2","76","1","31","37","21","49"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060864","60864","21","10002","2","343","30","115","160","50","165"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060865","60865","43","10002","4","755","121","207","360","65","402"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060866","60866","43","10002","4","291","42","79","131","14","128"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060867","60867","14","10002","1","100","22","36","60","12","52"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060869","60869","25","10002","2","2","0","0","2","2","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060870","60870","44","10002","4","145","14","38","60","7","108"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060871","60871","24","10002","2","138","17","42","68","14","65"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060872","60872","42","10002","4","32","2","10","12","10","14"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060873","60873","44","10002","4","459","34","152","200","41","211"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060874","60874","12","10002","1","402","51","158","235","48","232"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060875","60875","21","10002","2","63","14","12","27","7","35"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060876","60876","42","10002","4","150","10","60","72","4","75"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060877","60877","14","10002","1","15","3","7","11","4","23"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060878","60878","44","10002","4","202","15","80","101","1","14"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060879","60879","14","10002","1","35","2","14","16","5","29"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060881","60881","14","10002","1","9","2","0","6","2","5"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060882","60882","24","10002","2","76","3","32","37","12","38"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060883","60883","14","10002","1","46","10","12","30","11","52"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060884","60884","14","10002","1","13","0","5","6","3","10"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060885","60885","42","10002","4","124","6","55","64","8","66"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060886","60886","14","10002","1","66","5","3","48","7","68"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060887","60887","44","10002","4","47","10","16","28","6","39"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060888","60888","12","10002","1","185","11","60","91","19","108"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060889","60889","0","20010","4","67","4","26","31","31","63"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060890","60890","44","10002","4","86","12","23","43","1","14"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060891","60891","42","10002","4","323","21","120","152","7","154"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060892","60892","25","10002","2","13","0","6","6","2","7"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060893","60893","21","10002","2","17","5","7","13","5","13"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060894","60894","24","10002","2","242","10","94","112","3","108"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060895","60895","14","10002","1","34","6","7","21","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060896","60896","44","10002","4","82","12","25","42","12","41"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060897","60897","12","10002","1","288","41","129","183","40","214"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060899","60899","42","10002","4","254","6","95","110","21","107"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060900","60900","42","10002","4","409","3","170","180","5","176"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060901","60901","25","10002","2","107","10","39","51","3","51"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060902","60902","14","10002","1","91","9","24","50","14","55"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060904","60904","25","10002","2","7","0","3","3","1","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060905","60905","43","10002","4","119","9","40","54","3","54"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060906","60906","14","10002","1","8","2","3","7","3","24"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060907","60907","21","10002","2","532","42","213","277","55","455"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060908","60908","44","10002","4","242","33","85","123","20","108"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060909","60909","43","10002","4","38","12","9","21","8","32"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060910","60910","21","10002","2","115","12","36","67","11","91"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060911","60911","24","10002","2","75","0","27","30","13","30"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060912","60912","14","10002","1","2","0","0","1","1","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060914","60914","43","10002","4","105","7","38","52","7","62"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060915","60915","43","10002","4","281","39","79","129","6","128"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060916","60916","14","10002","1","391","76","96","202","44","203"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060917","60917","14","10002","1","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060918","60918","14","10002","1","44","10","20","34","10","41"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060919","60919","12","10002","1","170","39","58","107","28","105"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060920","60920","21","10002","2","105","4","43","53","17","56"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060921","60921","43","10002","4","74","14","20","35","10","35"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060922","60922","43","10002","4","22","9","7","17","3","13"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060923","60923","43","10002","4","149","5","57","72","7","73"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060924","60924","14","10002","1","190","39","65","115","38","218"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060925","60925","43","10002","4","161","15","62","79","13","74"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060927","60927","21","10002","2","61","11","14","28","16","36"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060928","60928","44","10002","4","328","61","85","155","53","145"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060929","60929","25","10002","2","140","13","54","73","4","76"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060930","60930","14","10002","1","120","23","46","76","24","93"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060931","60931","43","10002","4","339","58","102","170","20","159"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060932","60932","21","10002","2","180","18","64","94","19","111"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060933","60933","14","10002","1","39","5","13","24","5","28"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060934","60934","14","10002","1","104","33","18","59","14","111"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060935","60935","21","10002","2","331","67","89","166","8","164"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060936","60936","14","10002","1","30","7","3","12","3","19"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060937","60937","12","10002","1","142","8","72","89","25","101"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060938","60938","14","10002","1","74","9","16","39","7","49"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060939","60939","0","40005","4","94","7","29","43","17","67"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060940","60940","43","10002","4","197","18","70","97","19","81"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060941","60941","43","10002","4","105","24","19","45","2","47"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060942","60942","43","10002","4","54","2","21","25","4","32"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060943","60943","14","10002","1","78","16","18","41","11","42"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060944","60944","43","10002","4","58","6","23","34","8","38"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060945","60945","14","10002","1","36","2","17","28","11","45"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060946","60946","43","10002","4","58","5","23","28","2","42"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060947","60947","14","10002","1","323","28","137","187","48","244"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060948","60948","14","10002","1","53","8","14","29","7","44"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060949","60949","25","10002","2","152","5","22","42","10","46"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060950","60950","14","10002","1","2","1","0","1","1","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060951","60951","43","10002","4","60","7","19","29","2","29"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060952","60952","43","10002","4","138","28","30","73","14","71"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060953","60953","43","10002","4","78","19","14","34","9","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060954","60954","25","10002","2","60","4","25","32","18","35"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060955","60955","14","10002","1","39","3","12","22","3","20"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060956","60956","21","10002","2","59","3","21","29","21","42"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060957","60957","14","10002","1","104","14","32","54","11","61"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060958","60958","25","10002","2","446","24","165","205","63","203"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060959","60959","42","10002","4","9","0","3","3","4","6"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060960","60960","14","10002","1","35","3","12","19","3","22"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060961","60961","14","10002","1","243","43","73","133","42","170"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060962","60962","43","10002","4","14","2","5","10","1","5"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060963","60963","25","10002","2","270","24","101","134","9","148"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060964","60964","43","10002","4","67","10","23","39","5","32"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060965","60965","42","10002","4","6","0","1","3","2","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060966","60966","12","10002","1","181","17","52","85","12","95"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060967","60967","43","10002","4","318","13","132","161","8","170"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060969","60969","14","10002","1","75","18","29","53","13","72"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060970","60970","25","10002","2","273","27","111","149","6","146"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060971","60971","21","10002","2","431","31","149","198","45","199"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060972","60972","43","10002","4","38","1","13","15","1","14"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060973","60973","12","10002","1","295","32","107","164","21","188"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060974","60974","21","10002","2","304","43","92","149","53","165"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060975","60975","43","10002","4","48","2","17","20","12","22"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060976","60976","14","10002","1","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060977","60977","43","10002","4","157","5","58","67","3","68"
